18,2,421.0,234.7,27.1,64.7,0.8,-1,-1,-1
18,1,46.2,236.7,59.8,141.4,0.8,-1,-1,-1
19,6,21.5,240.6,61.5,140.4,0.6,-1,-1,-1
19,5,403.3,227.4,28.6,70.9,0.8,-1,-1,-1
19,4,215.0,223.6,27.1,63.7,0.8,-1,-1,-1
19,3,232.4,221.4,27.7,65.2,0.8,-1,-1,-1
19,2,421.9,233.4,27.5,65.6,0.8,-1,-1,-1
19,1,45.6,236.9,60.6,143.1,0.8,-1,-1,-1
20,6,21.1,239.5,61.2,140.8,0.5,-1,-1,-1
20,5,404.4,227.6,28.7,70.9,0.8,-1,-1,-1
20,4,215.0,223.9,27.3,64.0,0.8,-1,-1,-1
20,3,232.3,221.5,27.8,65.4,0.8,-1,-1,-1
20,2,423.0,233.2,27.7,66.1,0.8,-1,-1,-1
20,1,45.2,236.7,61.1,144.2,0.8,-1,-1,-1
21,6,18.6,239.9,60.8,140.6,0.5,-1,-1,-1
21,5,405.8,227.5,28.6,70.8,0.8,-1,-1,-1
21,4,215.1,223.7,27.4,64.5,0.8,-1,-1,-1
21,3,232.1,221.4,27.7,65.1,0.8,-1,-1,-1
21,2,424.0,233.0,27.8,66.5,0.8,-1,-1,-1
21,1,44.5,236.9,61.4,144.8,0.8,-1,-1,-1
22,6,17.2,239.8,60.2,140.7,0.5,-1,-1,-1
22,5,406.8,227.3,28.8,71.1,0.8,-1,-1,-1
22,4,215.5,223.3,27.6,64.7,0.8,-1,-1,-1
22,3,232.2,221.1,27.7,65.0,0.8,-1,-1,-1
22,2,425.3,233.6,27.7,66.7,0.8,-1,-1,-1
22,1,43.1,236.8,62.4,147.4,0.9,-1,-1,-1
23,6,17.3,239.3,60.2,141.3,0.5,-1,-1,-1
23,5,408.2,227.0,29.1,71.9,0.8,-1,-1,-1
23,4,215.8,222.9,27.7,64.9,0.8,-1,-1,-1
23,3,232.3,220.9,27.8,65.0,0.8,-1,-1,-1
23,2,426.8,232.8,27.9,67.1,0.8,-1,-1,-1
23,1,42.2,236.0,63.3,149.4,0.9,-1,-1,-1
24,6,18.5,239.2,59.9,142.9,0.6,-1,-1,-1
24,5,409.6,226.7,29.2,72.6,0.8,-1,-1,-1
24,4,216.7,222.0,27.8,65.1,0.8,-1,-1,-1
24,3,232.7,220.1,28.0,65.5,0.8,-1,-1,-1
24,2,428.3,232.6,28.1,67.8,0.8,-1,-1,-1
24,1,41.9,234.7,63.5,150.6,0.9,-1,-1,-1
25,5,411.6,226.8,29.4,72.8,0.8,-1,-1,-1
25,4,217.6,221.2,27.8,65.1,0.8,-1,-1,-1
25,3,233.7,219.4,28.0,65.8,0.8,-1,-1,-1
25,2,429.5,232.3,28.7,68.9,0.8,-1,-1,-1
25,1,41.2,234.0,64.5,152.1,0.8,-1,-1,-1
26,5,413.5,226.1,29.7,73.7,0.8,-1,-1,-1
26,4,218.6,220.6,27.6,64.8,0.8,-1,-1,-1
26,3,234.3,218.8,28.0,66.1,0.8,-1,-1,-1
26,2,430.6,231.6,29.1,69.8,0.8,-1,-1,-1
26,1,39.8,233.6,65.4,153.2,0.8,-1,-1,-1
27,5,415.2,226.1,30.1,74.2,0.8,-1,-1,-1
27,4,219.2,220.1,27.4,64.5,0.8,-1,-1,-1
27,3,234.9,218.1,28.1,66.4,0.8,-1,-1,-1
27,2,432.0,232.1,29.5,70.5,0.8,-1,-1,-1
27,1,38.1,233.4,66.2,154.6,0.8,-1,-1,-1
28,5,417.6,226.3,30.5,74.9,0.8,-1,-1,-1
28,4,219.7,219.9,27.1,63.9,0.8,-1,-1,-1
28,3,235.1,218.0,28.0,66.4,0.8,-1,-1,-1
28,2,433.5,231.5,29.9,71.5,0.8,-1,-1,-1
28,1,36.0,234.2,66.7,155.3,0.8,-1,-1,-1
29,5,418.7,226.6,30.8,75.7,0.8,-1,-1,-1
29,4,219.9,220.0,27.1,63.8,0.8,-1,-1,-1
29,3,235.1,217.9,28.0,66.7,0.8,-1,-1,-1
29,2,434.5,231.1,30.2,72.6,0.8,-1,-1,-1
29,1,34.0,234.5,67.4,157.3,0.8,-1,-1,-1
30,6,19.3,195.7,65.0,152.2,0.3,-1,-1,-1
30,5,419.6,227.0,30.6,75.4,0.8,-1,-1,-1
30,4,219.9,220.2,27.0,63.7,0.8,-1,-1,-1
30,3,234.9,217.7,28.0,66.9,0.8,-1,-1,-1
30,2,435.4,230.8,30.7,73.4,0.8,-1,-1,-1
30,1,31.1,234.5,68.2,159.6,0.8,-1,-1,-1
31,6,11.2,223.0,64.9,150.5,0.6,-1,-1,-1
31,5,420.8,227.8,30.9,75.9,0.7,-1,-1,-1
31,4,220.1,220.7,27.1,64.0,0.8,-1,-1,-1
31,3,235.0,218.2,28.0,67.0,0.8,-1,-1,-1
31,2,437.3,231.6,30.7,73.7,0.8,-1,-1,-1
31,1,28.9,233.5,68.9,161.7,0.8,-1,-1,-1
32,6,6.0,232.0,64.2,151.0,0.7,-1,-1,-1
32,5,422.5,228.2,31.3,76.5,0.8,-1,-1,-1
32,4,220.5,220.8,27.1,64.2,0.8,-1,-1,-1
32,3,235.1,218.1,28.2,67.3,0.8,-1,-1,-1
32,2,438.9,231.9,31.3,75.0,0.8,-1,-1,-1
32,1,28.7,232.6,69.4,163.1,0.8,-1,-1,-1
33,6,2.6,236.2,64.0,152.6,0.6,-1,-1,-1
33,5,424.1,228.0,32.0,78.1,0.8,-1,-1,-1
33,4,220.9,221.0,27.1,64.3,0.8,-1,-1,-1
33,3,235.3,218.3,28.4,67.3,0.8,-1,-1,-1
33,2,441.1,232.3,31.7,75.7,0.8,-1,-1,-1
33,1,28.5,232.5,69.6,163.6,0.8,-1,-1,-1
34,6,0.9,237.9,64.5,154.5,0.6,-1,-1,-1
34,5,426.0,228.3,32.2,78.9,0.8,-1,-1,-1
34,4,221.2,221.3,27.1,64.2,0.8,-1,-1,-1
34,3,235.5,218.5,28.5,67.2,0.8,-1,-1,-1
34,2,442.5,233.0,31.9,76.1,0.8,-1,-1,-1
34,1,27.8,232.0,70.2,164.3,0.8,-1,-1,-1
35,6,0.3,238.6,64.1,155.1,0.6,-1,-1,-1
35,5,427.7,228.4,32.6,80.3,0.8,-1,-1,-1
35,4,221.0,221.8,27.3,64.4,0.8,-1,-1,-1
35,3,235.5,219.2,28.5,67.2,0.8,-1,-1,-1
35,2,444.1,233.3,32.2,77.0,0.8,-1,-1,-1
35,1,26.8,232.6,70.3,164.5,0.8,-1,-1,-1
36,5,429.0,228.9,33.2,81.5,0.8,-1,-1,-1
36,4,220.7,222.1,27.4,64.6,0.8,-1,-1,-1
36,3,235.3,219.7,28.5,67.2,0.8,-1,-1,-1
36,2,445.8,234.0,32.4,77.4,0.8,-1,-1,-1
36,1,25.2,234.0,70.6,164.7,0.8,-1,-1,-1
37,5,430.0,229.6,33.7,82.3,0.8,-1,-1,-1
37,4,220.0,222.1,27.7,65.3,0.8,-1,-1,-1
37,3,234.9,219.9,28.5,67.2,0.8,-1,-1,-1
37,2,447.3,234.3,32.7,78.1,0.8,-1,-1,-1
37,1,23.4,236.4,70.6,164.5,0.8,-1,-1,-1
38,5,430.3,229.6,33.9,82.8,0.8,-1,-1,-1
38,4,219.6,221.8,28.0,65.8,0.8,-1,-1,-1
38,3,234.6,220.0,28.5,67.2,0.8,-1,-1,-1
38,2,448.3,234.1,33.0,79.0,0.8,-1,-1,-1
38,1,22.4,237.9,70.6,164.4,0.8,-1,-1,-1
39,5,431.0,229.4,34.3,83.8,0.8,-1,-1,-1
39,4,218.9,221.6,28.2,66.5,0.8,-1,-1,-1
39,3,233.9,219.6,28.6,67.6,0.8,-1,-1,-1
39,2,449.9,234.0,33.4,79.6,0.8,-1,-1,-1
39,1,21.1,238.7,71.0,164.7,0.8,-1,-1,-1
40,5,431.7,229.5,34.5,84.4,0.8,-1,-1,-1
40,4,218.0,221.4,28.5,66.8,0.8,-1,-1,-1
40,3,233.6,218.8,28.7,68.0,0.8,-1,-1,-1
40,2,452.1,234.1,33.5,79.8,0.8,-1,-1,-1
40,1,19.1,238.6,72.2,166.4,0.8,-1,-1,-1
41,5,432.3,229.3,34.9,85.5,0.8,-1,-1,-1
41,4,217.5,221.2,28.4,66.6,0.8,-1,-1,-1
41,3,233.0,217.9,29.0,68.6,0.8,-1,-1,-1
41,2,453.6,234.2,33.5,80.1,0.8,-1,-1,-1
41,1,17.6,237.8,73.1,168.7,0.8,-1,-1,-1
42,5,434.3,229.5,35.2,86.3,0.8,-1,-1,-1
42,4,217.1,220.9,28.5,66.7,0.8,-1,-1,-1
42,3,232.7,217.6,29.3,69.1,0.8,-1,-1,-1
42,2,455.0,234.5,33.4,80.1,0.8,-1,-1,-1
42,1,16.9,236.7,73.9,170.9,0.8,-1,-1,-1
43,6,-2.7,244.4,52.3,163.9,0.3,-1,-1,-1
43,5,435.7,229.5,35.6,87.4,0.8,-1,-1,-1
43,4,216.7,221.1,28.3,66.4,0.8,-1,-1,-1
43,3,232.5,217.6,29.4,69.4,0.8,-1,-1,-1
43,2,456.3,234.7,33.7,80.8,0.8,-1,-1,-1
43,1,14.5,236.4,74.5,173.6,0.8,-1,-1,-1
44,6,-2.2,242.1,50.0,167.7,0.3,-1,-1,-1
44,5,435.9,230.3,35.8,87.9,0.8,-1,-1,-1
44,4,215.5,221.3,28.0,66.2,0.8,-1,-1,-1
44,3,232.0,217.7,29.4,69.5,0.8,-1,-1,-1
44,2,457.5,235.3,33.9,81.4,0.8,-1,-1,-1
44,1,11.3,236.2,75.3,177.1,0.8,-1,-1,-1
45,6,-3.1,237.8,45.8,171.6,0.3,-1,-1,-1
45,5,436.1,230.9,36.2,88.9,0.8,-1,-1,-1
45,4,214.8,221.4,27.9,66.0,0.8,-1,-1,-1
45,3,230.8,217.6,29.7,70.1,0.8,-1,-1,-1
45,2,458.4,235.9,34.2,82.4,0.8,-1,-1,-1
45,1,9.2,235.0,75.8,180.2,0.8,-1,-1,-1
46,5,435.8,231.1,36.7,89.9,0.8,-1,-1,-1
46,4,213.9,221.9,28.0,66.2,0.8,-1,-1,-1
46,3,229.7,217.4,30.0,70.7,0.8,-1,-1,-1
46,2,459.0,236.2,34.6,83.4,0.8,-1,-1,-1
46,1,6.9,234.2,76.0,182.7,0.8,-1,-1,-1
47,5,435.3,231.1,37.1,90.9,0.8,-1,-1,-1
47,4,212.9,221.9,28.1,66.4,0.8,-1,-1,-1
47,3,228.9,217.6,30.2,71.0,0.8,-1,-1,-1
47,2,459.7,236.3,34.9,84.1,0.8,-1,-1,-1
47,1,4.1,234.4,76.5,185.3,0.8,-1,-1,-1
48,5,435.1,230.9,37.5,91.9,0.8,-1,-1,-1
48,4,212.0,221.6,28.2,66.7,0.8,-1,-1,-1
48,3,228.3,217.8,30.2,71.0,0.8,-1,-1,-1
48,2,460.5,236.3,35.3,85.2,0.8,-1,-1,-1
48,1,2.1,234.7,76.5,187.1,0.8,-1,-1,-1
49,5,435.3,230.7,38.0,93.2,0.8,-1,-1,-1
49,4,210.9,221.4,28.3,67.1,0.8,-1,-1,-1
49,3,227.9,218.2,30.1,70.9,0.8,-1,-1,-1
49,2,461.3,236.3,35.8,86.5,0.8,-1,-1,-1
49,1,0.7,235.5,76.3,189.2,0.8,-1,-1,-1
50,5,435.9,230.4,38.5,94.6,0.8,-1,-1,-1
50,4,210.1,221.3,28.6,67.6,0.8,-1,-1,-1
50,3,227.6,218.3,30.1,71.2,0.8,-1,-1,-1
50,2,462.2,236.3,36.2,87.5,0.8,-1,-1,-1
50,1,-0.3,236.2,76.0,190.7,0.8,-1,-1,-1
51,5,436.7,230.4,38.8,95.6,0.8,-1,-1,-1
51,4,209.2,220.9,28.8,68.0,0.8,-1,-1,-1
51,3,227.1,218.0,30.3,71.7,0.8,-1,-1,-1
51,2,463.4,237.0,36.7,88.5,0.8,-1,-1,-1
51,1,-1.3,236.6,74.7,192.9,0.8,-1,-1,-1
52,5,438.1,230.0,39.2,96.4,0.8,-1,-1,-1
52,4,208.6,220.4,29.0,68.3,0.8,-1,-1,-1
52,3,226.7,217.1,30.6,72.5,0.8,-1,-1,-1
52,2,464.4,236.8,37.1,89.4,0.8,-1,-1,-1
52,1,-2.3,236.2,72.6,194.5,0.8,-1,-1,-1
53,5,439.6,229.8,39.8,97.5,0.8,-1,-1,-1
53,4,207.6,219.7,29.1,68.7,0.8,-1,-1,-1
53,3,226.0,216.3,30.9,73.4,0.8,-1,-1,-1
53,2,465.3,236.4,37.7,90.6,0.8,-1,-1,-1
53,1,-2.9,235.2,69.9,196.8,0.8,-1,-1,-1
54,5,440.2,230.1,40.0,98.3,0.8,-1,-1,-1
54,4,206.0,219.3,29.4,69.5,0.8,-1,-1,-1
54,3,225.4,215.9,31.2,74.3,0.8,-1,-1,-1
54,2,466.2,236.9,38.2,91.5,0.8,-1,-1,-1
54,1,-2.6,236.3,68.0,203.7,0.8,-1,-1,-1
55,5,440.9,230.2,40.2,99.1,0.8,-1,-1,-1
55,4,205.1,219.4,29.4,69.5,0.8,-1,-1,-1
55,3,225.1,215.6,31.4,74.8,0.8,-1,-1,-1
55,2,467.6,237.1,38.6,92.4,0.8,-1,-1,-1
55,1,-2.7,235.2,65.5,209.8,0.8,-1,-1,-1
56,5,442.0,230.0,40.8,100.7,0.8,-1,-1,-1
56,4,203.9,219.6,29.5,69.7,0.8,-1,-1,-1
56,3,224.8,215.4,31.6,75.3,0.8,-1,-1,-1
56,2,469.2,237.4,38.9,93.7,0.8,-1,-1,-1
56,1,-2.7,230.1,63.1,208.9,0.8,-1,-1,-1
57,8,427.0,219.7,19.2,47.1,0.4,-1,-1,-1
57,5,443.6,229.4,41.4,102.0,0.8,-1,-1,-1
57,4,203.0,219.8,29.6,69.9,0.8,-1,-1,-1
57,3,224.3,215.2,31.7,75.5,0.8,-1,-1,-1
57,2,470.4,237.7,39.5,95.3,0.8,-1,-1,-1
57,1,-2.5,229.7,60.8,208.4,0.8,-1,-1,-1
58,8,426.7,219.7,19.8,48.4,0.5,-1,-1,-1
58,5,445.2,231.2,41.6,102.0,0.8,-1,-1,-1
58,4,202.3,220.2,29.7,70.1,0.8,-1,-1,-1
58,3,224.0,215.4,31.8,75.8,0.8,-1,-1,-1
58,2,471.8,238.4,40.0,96.5,0.8,-1,-1,-1
58,1,-2.5,230.9,58.1,208.3,0.8,-1,-1,-1
59,8,426.5,219.4,20.3,49.4,0.5,-1,-1,-1
59,5,447.2,232.4,42.0,102.8,0.8,-1,-1,-1
59,4,201.0,220.8,29.9,70.4,0.8,-1,-1,-1
59,3,223.9,215.7,32.0,76.1,0.8,-1,-1,-1
59,2,473.6,239.2,40.6,97.9,0.8,-1,-1,-1
59,1,-2.7,231.8,55.0,207.9,0.8,-1,-1,-1
60,8,426.7,219.3,20.3,49.4,0.5,-1,-1,-1
60,5,448.7,233.1,42.2,103.7,0.8,-1,-1,-1
60,4,200.0,221.5,30.3,70.9,0.8,-1,-1,-1
60,3,223.8,216.1,32.3,76.4,0.8,-1,-1,-1
60,2,475.6,239.6,41.1,99.4,0.8,-1,-1,-1
60,1,-2.8,235.2,51.8,205.7,0.8,-1,-1,-1
61,8,426.8,219.6,20.2,49.3,0.6,-1,-1,-1
61,5,450.7,233.5,42.3,105.0,0.8,-1,-1,-1
61,4,199.0,221.9,30.4,70.9,0.8,-1,-1,-1
61,3,223.6,216.6,32.4,76.5,0.8,-1,-1,-1
61,2,477.2,240.0,41.5,100.7,0.8,-1,-1,-1
61,1,-2.7,237.4,48.6,203.0,0.8,-1,-1,-1
62,8,426.7,219.8,20.2,49.5,0.6,-1,-1,-1
62,5,452.7,233.3,42.9,106.2,0.8,-1,-1,-1
62,4,198.1,221.8,30.5,71.1,0.8,-1,-1,-1
62,3,223.3,217.1,32.5,76.4,0.9,-1,-1,-1
62,2,479.3,240.2,41.9,101.9,0.8,-1,-1,-1
62,1,-2.3,239.0,45.9,200.3,0.8,-1,-1,-1
63,8,426.2,220.2,20.7,50.4,0.5,-1,-1,-1
63,5,453.9,232.9,43.2,107.2,0.8,-1,-1,-1
63,4,196.8,221.6,30.7,71.6,0.8,-1,-1,-1
63,3,222.9,217.2,32.7,76.7,0.9,-1,-1,-1
63,2,480.7,240.6,42.4,103.2,0.8,-1,-1,-1
63,1,-2.6,240.4,42.3,196.9,0.7,-1,-1,-1
64,9,539.1,211.4,25.3,58.6,0.4,-1,-1,-1
64,8,425.9,220.3,20.9,51.1,0.6,-1,-1,-1
64,5,455.7,233.3,43.6,108.1,0.8,-1,-1,-1
64,4,195.6,221.8,30.6,71.9,0.8,-1,-1,-1
64,3,222.3,217.4,32.8,77.0,0.8,-1,-1,-1
64,2,482.7,240.8,42.7,104.0,0.8,-1,-1,-1
64,1,-3.0,244.3,38.0,192.9,0.7,-1,-1,-1
65,9,539.1,211.7,25.4,58.5,0.4,-1,-1,-1
65,8,425.5,220.5,21.2,51.7,0.6,-1,-1,-1
65,5,457.3,233.4,44.0,108.8,0.8,-1,-1,-1
65,4,195.0,221.8,30.8,72.4,0.8,-1,-1,-1
65,3,222.2,217.3,33.0,77.6,0.8,-1,-1,-1
65,2,484.1,240.2,43.2,105.5,0.8,-1,-1,-1
65,1,-2.8,248.8,34.2,191.1,0.6,-1,-1,-1
66,9,540.8,213.8,25.4,58.0,0.4,-1,-1,-1
66,8,425.4,220.8,21.3,51.9,0.7,-1,-1,-1
66,5,460.3,234.1,44.9,110.8,0.8,-1,-1,-1
66,4,194.1,222.0,30.7,72.6,0.8,-1,-1,-1
66,3,222.3,217.2,33.0,78.0,0.8,-1,-1,-1
66,2,486.6,241.9,44.0,107.5,0.8,-1,-1,-1
66,1,-2.5,252.7,30.7,192.1,0.5,-1,-1,-1
67,8,425.2,221.3,21.4,52.1,0.7,-1,-1,-1
67,5,461.7,234.9,45.8,113.1,0.8,-1,-1,-1
67,4,193.7,222.0,30.9,73.2,0.8,-1,-1,-1
67,3,222.5,217.2,33.0,78.0,0.8,-1,-1,-1
67,2,488.2,242.9,44.5,109.1,0.9,-1,-1,-1
67,1,-2.1,251.8,27.6,194.2,0.5,-1,-1,-1
68,10,269.2,217.4,17.0,39.8,0.6,-1,-1,-1
68,8,425.2,221.5,21.4,52.1,0.7,-1,-1,-1
68,5,463.8,235.4,47.0,115.6,0.8,-1,-1,-1
68,4,193.2,222.0,31.1,73.9,0.8,-1,-1,-1
68,3,222.5,217.0,33.0,78.5,0.8,-1,-1,-1
68,2,490.2,243.3,45.4,111.0,0.8,-1,-1,-1
69,10,268.7,216.7,17.2,40.1,0.7,-1,-1,-1
69,8,425.3,221.4,21.2,51.8,0.7,-1,-1,-1
69,5,466.1,236.5,47.9,118.4,0.8,-1,-1,-1
69,4,192.2,222.2,31.4,74.7,0.8,-1,-1,-1
69,3,222.2,217.2,33.3,79.3,0.8,-1,-1,-1
69,2,493.2,244.0,46.5,113.3,0.8,-1,-1,-1
70,10,268.5,217.2,16.9,39.3,0.7,-1,-1,-1
70,8,425.3,221.7,21.1,51.6,0.7,-1,-1,-1
70,5,468.2,237.2,48.6,120.5,0.8,-1,-1,-1
70,4,191.2,222.2,31.7,75.3,0.8,-1,-1,-1
70,3,221.8,217.0,33.6,79.9,0.8,-1,-1,-1
70,2,495.6,244.6,47.4,115.0,0.8,-1,-1,-1
71,10,267.8,217.2,16.8,39.4,0.7,-1,-1,-1
71,8,425.1,222.0,21.2,52.1,0.7,-1,-1,-1
71,5,470.4,237.6,49.4,122.6,0.8,-1,-1,-1
71,4,190.4,222.9,31.8,75.6,0.8,-1,-1,-1
71,3,221.5,217.2,33.8,80.2,0.8,-1,-1,-1
71,2,498.7,245.4,47.9,116.2,0.9,-1,-1,-1
72,13,400.9,223.2,14.3,34.6,0.3,-1,-1,-1
72,12,388.0,223.2,14.6,35.0,0.4,-1,-1,-1
72,11,412.6,224.3,13.9,32.1,0.3,-1,-1,-1
72,10,267.0,217.5,16.8,39.5,0.7,-1,-1,-1
72,8,424.9,222.1,21.3,52.4,0.6,-1,-1,-1
72,5,472.5,238.4,50.3,124.5,0.9,-1,-1,-1
72,4,189.6,223.1,32.0,76.0,0.8,-1,-1,-1
72,3,221.4,217.6,33.8,80.2,0.8,-1,-1,-1
72,2,501.7,246.2,48.6,117.4,0.9,-1,-1,-1
73,11,411.9,224.3,14.6,33.6,0.3,-1,-1,-1
73,10,266.7,217.6,17.0,40.1,0.7,-1,-1,-1
73,8,424.7,222.3,21.6,53.2,0.5,-1,-1,-1
73,5,474.5,239.5,51.6,127.4,0.8,-1,-1,-1
73,4,188.9,223.3,32.2,76.3,0.8,-1,-1,-1
73,3,221.3,218.0,33.9,80.3,0.8,-1,-1,-1
73,2,504.7,246.9,49.7,119.9,0.8,-1,-1,-1
74,10,266.8,217.5,16.9,40.0,0.7,-1,-1,-1
